nama_jobs,type,category,subcategory,client_user_id,register_date,order_date,status_invoice,paid_at,total_paid
Kontes Desain Kemasan untuk Produk Celana Dalam Pria,contest,Desain Grafis & Branding,Desain Kemasan,ly***********ar,"January 22, 2022, 2:39 PM","October 11, 2023, 11:38 AM",success,"October 13, 2023, 9:02 AM","3,599,420"
Kontes Desain Logo Motoxpert,contest,Desain Grafis & Branding,Desain Logo,ag*********23,"June 6, 2023, 6:24 AM","October 11, 2023, 11:43 AM",,"January 2, 1900, 12:00 AM",0
(Package - BASIC) Desain Infografis (1-8 Halaman),package,Desain Grafis & Branding,Desain Infografis,mu******52,"October 10, 2023, 3:38 PM","October 11, 2023, 12:12 PM",success,"October 11, 2023, 2:17 PM","200,813"
(Package - BASIC) Desain Brosur/Flyer (1 Halaman/Lipat 2/Lipat 3),package,Desain Grafis & Branding,Desain Brosur/Flyer,bb******07,"September 21, 2023, 2:52 PM","October 11, 2023, 12:53 PM",success,"October 11, 2023, 1:16 PM","264,002"
Artikel Website,private,,,ja****vs,"March 28, 2023, 3:09 PM","October 11, 2023, 2:42 PM",success,"October 13, 2023, 4:43 PM","232,605"
(Package - BASIC) Desain Brosur/Flyer (1 Halaman/Lipat 2/Lipat 3),package,Desain Grafis & Branding,Desain Brosur/Flyer,da******40,"October 11, 2023, 2:28 PM","October 11, 2023, 3:06 PM",success,"October 12, 2023, 2:54 PM","264,635"
test for testing purpose,contest,Desain Grafis & Branding,Desain Logo,am******30,"October 11, 2023, 10:36 AM","October 11, 2023, 3:13 PM",,"January 2, 1900, 12:00 AM",0
Kontes Desain Label Untuk Mainan Anak Eggsy Boncha,contest,Desain Grafis & Branding,Desain Label,bo******04,"March 25, 2015, 3:27 PM","October 11, 2023, 3:20 PM",,"January 2, 1900, 12:00 AM",0
(Package - BASIC) Desain Brosur/Flyer (1 Halaman/Lipat 2/Lipat 3),package,Desain Grafis & Branding,Desain Brosur/Flyer,ii******98,"October 11, 2023, 8:45 PM","October 11, 2023, 10:21 PM",success,"October 11, 2023, 10:34 PM","264,453"
Kontes Desain Logo untuk PT Phitagoras Integra Konsultama,contest,Desain Grafis & Branding,Desain Logo,mi******08,"September 18, 2023, 8:58 AM","October 12, 2023, 8:25 AM",,"January 2, 1900, 12:00 AM",0
"Jasa Iklan Social Media Ads (Meta Ads : Facebook & IG, Tiktok Ads, CPAS Shopee, CPAS Tokopedia)",gigs,Pemasaran & Periklanan,Digital Marketing,kl******id,"October 12, 2023, 8:59 AM","October 12, 2023, 9:09 AM",success,"October 12, 2023, 9:11 AM","101,437"
(Package - PLUS) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,od******30,"October 4, 2023, 9:27 PM","October 12, 2023, 9:48 AM",success,"October 12, 2023, 9:58 AM","527,758"
(Package - PLUS) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,to****sm,"September 6, 2021, 8:48 PM","October 12, 2023, 10:16 AM",success,"October 12, 2023, 10:26 AM","638,931"
Custom Plugin,private,,,it**********ya,"October 10, 2023, 11:02 AM","October 12, 2023, 10:47 AM",success,"January 23, 2024, 3:49 PM","6,266,167"
(Package - PREMIUM) Edit Foto dari Ganti Background/Koreksi Warna/Lainnya (Minimum Order 1 Foto),package,"Video, Fotografi & Audio",Edit Foto,an********le,"November 24, 2022, 10:16 AM","October 12, 2023, 11:13 AM",success,"October 12, 2023, 11:55 AM","106,346"
Desain Kemasan Baru untuk Existing Merk TSOFT,contest,Desain Grafis & Branding,Desain Kemasan,tr**********ue,"December 7, 2018, 2:59 PM","October 12, 2023, 11:57 AM",success,"October 12, 2023, 4:40 PM","4,855,416"
Kontes Design Logo untuk Perusahaan Pelayaran (PT Golden Benua Maritim),contest,Desain Grafis & Branding,Desain Logo,co*******52,"September 9, 2020, 2:59 PM","October 12, 2023, 1:24 PM",success,"October 12, 2023, 2:53 PM","3,243,397"
test for test,contest,Desain Grafis & Branding,Desain Logo,ri******75,"August 2, 2023, 11:06 AM","October 12, 2023, 1:41 PM",,"January 2, 1900, 12:00 AM",0
Job Upgrade Resolusi Desain Logo,private,,,in******12,"October 12, 2023, 11:22 AM","October 12, 2023, 2:53 PM",,"January 2, 1900, 12:00 AM",0
Jasa Copywriting,private,,,in**************ce,"September 22, 2022, 9:23 AM","October 12, 2023, 3:28 PM",success,"October 12, 2023, 5:04 PM","240,642"
Sribu Tech Full Time Backend Deeveloper,package,Web & Pemrograman,Pengembangan Website Lainnya,mi******95,"October 12, 2023, 3:24 PM","October 12, 2023, 3:39 PM",,"January 2, 1900, 12:00 AM",0
"(Package - BASIC) Optimasi SEO Website per Bulan (Riset Keyword, Perapihan Konten Website, Target Keyword Halaman Pertama Google)",package,Pemasaran & Periklanan,SEO (Search Engine Optimization),ca******33,"October 10, 2023, 1:48 PM","October 12, 2023, 3:42 PM",,"January 2, 1900, 12:00 AM",0
(Package - BASIC) Desain & Posting IG & FB Feed/Stories (20-25 Desain),package,Pemasaran & Periklanan,Social Media Marketing,it**op,"November 2, 2020, 8:35 PM","October 12, 2023, 4:37 PM",success,"October 13, 2023, 2:53 PM","2,427,590"
Desain interior untuk kafe,contest,Desain Grafis & Branding,Desain Interior,er******55,"October 12, 2023, 10:23 AM","October 12, 2023, 4:53 PM",,"January 2, 1900, 12:00 AM",0
(Package - BASIC) Pembuatan Akun Instagram Bisnis (3-9 Konten),package,Pemasaran & Periklanan,Pembuatan Akun Instagram,je******88,"October 12, 2023, 6:39 PM","October 12, 2023, 6:41 PM",,"January 2, 1900, 12:00 AM",0
(Package - PREMIUM) Edit Foto dari Ganti Background/Koreksi Warna/Lainnya (Minimum Order 1 Foto),package,"Video, Fotografi & Audio",Edit Foto,wi******21,"October 13, 2023, 1:35 AM","October 13, 2023, 1:40 AM",success,"October 13, 2023, 1:41 AM","106,434"
"Riset tempat makan di area Bali, Bandung, Jogja, Malang, dan Surabaya",public,,,su******93,"October 4, 2023, 9:08 AM","October 13, 2023, 8:44 AM",success,"October 13, 2023, 8:53 AM","157,289"
(Package - BASIC) Terjemah Bahasa Korea ke Inggris (500-2500 Kata),package,Penulisan & Penerjemahan,Penerjemah/Translate Bahasa Korea,yu******91,"October 13, 2023, 9:04 AM","October 13, 2023, 9:07 AM",success,"October 13, 2023, 10:55 AM","185,612"
MEMBUAT SEPERTI COMPANY PROFILE NAMUN NAMANYA POTENSI WILAYAH RW 02,public,,,am****sa,"July 30, 2019, 11:06 AM","October 13, 2023, 9:53 AM",success,"October 13, 2023, 10:08 AM","522,736"
"(Package - PLUS) Desain Stationery seperti Kartu Nama, Amplop, Kop Surat (1-2 Pilihan Desain)",package,Desain Grafis & Branding,Desain Kartu Nama dan Stationery,In*****11,"September 30, 2019, 11:09 AM","October 13, 2023, 10:08 AM",success,"October 13, 2023, 10:10 AM","845,007"
"Kontes Desain Label Untuk Mainan Anak ""Giant Eggssy"" by Boncha",contest,Desain Grafis & Branding,Desain Label,bo******04,"March 25, 2015, 3:27 PM","October 13, 2023, 11:00 AM",success,"October 16, 2023, 4:49 PM","2,563,410"
Pembuatan website company profile baru,private,,,ri****mj,"October 30, 2020, 10:15 AM","October 13, 2023, 11:01 AM",,"January 2, 1900, 12:00 AM",0
(Package - PREMIUM) Desain & Posting IG & FB Feed/Stories (20-25 Desain),package,Pemasaran & Periklanan,Social Media Marketing,sy******21,"September 4, 2023, 2:10 PM","October 13, 2023, 12:22 PM",success,"October 23, 2023, 5:34 PM","3,430,625"
(Package - PLUS) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,ni******43,"October 13, 2023, 1:36 PM","October 13, 2023, 1:41 PM",success,"October 13, 2023, 1:45 PM","639,284"
Kontes Desain Logo untuk Brand Tonata,contest,Desain Grafis & Branding,Desain Logo,ad****ls,"September 19, 2023, 10:57 AM","October 13, 2023, 2:00 PM",,"January 2, 1900, 12:00 AM",0
Kontes Desain Logo untuk Brand Tonata,contest,Desain Grafis & Branding,Desain Logo,ad****ls,"September 19, 2023, 10:57 AM","October 13, 2023, 2:02 PM",success,"October 13, 2023, 2:50 PM","4,110,855"
Pembuatan video teaser,private,,,an******42,"October 13, 2023, 2:55 PM","October 13, 2023, 3:06 PM",success,"October 13, 2023, 4:14 PM","2,426,259"
(Package - MIDDLE) Graphic Designer,package,Desain Grafis & Branding,Graphic Designer,pt*****02,"April 16, 2021, 5:05 PM","October 13, 2023, 3:18 PM",success,"October 16, 2023, 5:17 PM","3,166,182"
Kontes Design Kemasan Box untuk Roti Sobek,contest,Desain Grafis & Branding,Desain Kemasan,jo******40,"October 13, 2023, 3:42 PM","October 13, 2023, 3:54 PM",success,"October 13, 2023, 5:13 PM","4,265,547"
"(Package - BASIC) Optimasi SEO Website per Bulan (Riset Keyword, Perapihan Konten Website, Target Keyword Halaman Pertama Google)",package,Pemasaran & Periklanan,SEO (Search Engine Optimization),in******39,"October 13, 2023, 3:43 PM","October 13, 2023, 3:58 PM",,"January 2, 1900, 12:00 AM",0
Property Show Logo Rebranding,contest,Desain Grafis & Branding,Desain Logo,in******re,"November 7, 2021, 11:48 AM","October 13, 2023, 6:54 PM",,"January 2, 1900, 12:00 AM",0
logo pameran properti,contest,Desain Grafis & Branding,Desain Logo & Stationery,in******re,"November 7, 2021, 11:48 AM","October 13, 2023, 7:59 PM",success,"October 13, 2023, 8:23 PM","5,059,675"
(Package - PLUS) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,de******95,"October 13, 2023, 8:01 PM","October 13, 2023, 8:09 PM",,"January 2, 1900, 12:00 AM",0
(Package - PLUS) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,de******95,"October 13, 2023, 8:01 PM","October 13, 2023, 8:11 PM",success,"October 13, 2023, 8:28 PM","639,146"
Kontes Desain Logo untuk OTSU Cafe: Hugs and Mugs,contest,Desain Grafis & Branding,Desain Logo,ot******46,"October 13, 2023, 5:28 PM","October 14, 2023, 1:31 AM",success,"October 14, 2023, 1:37 AM","2,577,306"
Jasa Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,si*by,"May 3, 2016, 11:16 AM","October 14, 2023, 10:06 AM",,"January 2, 1900, 12:00 AM",0
"Desain Logo Perusahaan, Bisnis dan UKM profesional",gigs,Desain Grafis & Branding,Desain Logo,si*by,"May 3, 2016, 11:16 AM","October 14, 2023, 10:25 AM",,"January 2, 1900, 12:00 AM",0
Pemberian Review di Shopee,public,,,gr******32,"October 9, 2023, 9:23 PM","October 14, 2023, 10:38 AM",success,"October 14, 2023, 10:38 AM","31,722"
(Package - BASIC) Desain Seragam (1-3 Varian Desain),package,Desain Grafis & Branding,Desain Baju,ma******54,"October 14, 2023, 4:35 PM","October 14, 2023, 4:43 PM",success,"October 16, 2023, 8:38 AM","527,778"
(Package - PLUS) Desain Banner untuk Spanduk/Roll Banner/Billboard (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Banner/Billboard,el******43,"October 14, 2023, 5:44 PM","October 14, 2023, 5:51 PM",success,"October 14, 2023, 6:08 PM","527,487"
(Package - PLUS) Desain Interior Rumah/Kantor/Toko/Cafe untuk 1-3 Ruangan,package,Desain Grafis & Branding,Desain Interior,ne*******ke,"June 10, 2012, 11:17 PM","October 14, 2023, 8:50 PM",success,"October 14, 2023, 8:52 PM","4,749,496"
Penulisan About Us,private,,,je************te,"May 14, 2022, 9:34 AM","October 14, 2023, 10:19 PM",success,"October 14, 2023, 10:20 PM","79,087"
Kontes Desain Interior Rumah,contest,Desain Grafis & Branding,Desain Interior,ne*******ke,"June 10, 2012, 11:17 PM","October 14, 2023, 11:19 PM",success,"October 15, 2023, 8:06 PM","5,132,989"
Excel: Pembuatan Sistem Input dan Otomatisasi Reporting,gigs,Penulisan & Penerjemahan,Input Data di Excel,ri******83,"October 15, 2023, 9:01 AM","October 15, 2023, 9:14 AM",success,"October 15, 2023, 9:18 AM","505,833"
Jasa Desain Logo Perusahaan atau Bisnis Anda!,gigs,Desain Grafis & Branding,Desain Logo,ni******42,"October 15, 2023, 11:55 AM","October 15, 2023, 11:58 AM",success,"October 16, 2023, 8:57 AM","101,656"
Mengedit Foto Dokumen Pribadi,private,,,vi****17,"October 31, 2019, 7:24 PM","October 15, 2023, 8:19 PM",success,"October 15, 2023, 8:22 PM","157,425"
Penulisan Press Release yang Informatif sesuai kaidah jurnalistik,gigs,Penulisan & Penerjemahan,Siaran Pers,ab******04,"October 15, 2023, 11:00 PM","October 15, 2023, 11:05 PM",,"January 2, 1900, 12:00 AM",0
Jasa Bantuan Masalah Kredit Mobil,gigs,Konsultasi,Konsultan Hukum,di******97,"October 15, 2023, 11:19 PM","October 15, 2023, 11:24 PM",,"January 2, 1900, 12:00 AM",0
(Package - JUNIOR) Full Stack Developer,package,Web & Pemrograman,Pengembangan Website Lainnya,Mi*******ng,"June 5, 2016, 1:43 PM","October 16, 2023, 9:46 AM",success,"October 16, 2023, 11:35 AM","4,665,347"
Desain Logo untuk Perusahaan Pelayaran PT Benua Nusantara Armada,contest,Desain Grafis & Branding,Desain Logo,co*******52,"September 9, 2020, 2:59 PM","October 16, 2023, 9:57 AM",,"January 2, 1900, 12:00 AM",0
Kontes Design Logo untuk Perusahaan AMDK PT Sumber Bayu Utama,contest,Desain Grafis & Branding,Desain Logo,yu******13,"October 16, 2023, 12:49 PM","October 16, 2023, 1:04 PM",success,"October 16, 2023, 1:09 PM","3,373,529"
(Package - MIDDLE) iOS Developer,package,Web & Pemrograman,Aplikasi IOS,ra****ta,"December 21, 2022, 1:30 PM","October 16, 2023, 1:44 PM",success,"October 23, 2023, 3:03 PM","6,332,322"
Kontes Desain Logo untuk Perusahaan Pelayaran (PT Benua Nusantara Armada),contest,Desain Grafis & Branding,Desain Logo,co*******52,"September 9, 2020, 2:59 PM","October 16, 2023, 1:52 PM",success,"October 19, 2023, 1:57 PM","3,217,171"
Kontes Design Logo for a Resort in Bali,contest,Desain Grafis & Branding,Desain Logo,fe******06,"September 5, 2023, 2:28 PM","October 16, 2023, 3:01 PM",success,"October 16, 2023, 4:08 PM","2,577,789"
Kebutuhan Desain Banner untuk Tenda Cafe,private,,,ag******71,"October 11, 2023, 10:25 AM","October 16, 2023, 5:27 PM",success,"October 17, 2023, 9:54 AM","522,567"
buat desain logo,private,,,ja****ho,"August 23, 2022, 8:13 PM","October 16, 2023, 5:44 PM",success,"October 16, 2023, 5:45 PM","522,853"
Kontes Design Logo KITA,contest,Desain Grafis & Branding,Desain Logo,gr******87,"October 16, 2023, 4:33 PM","October 16, 2023, 6:23 PM",success,"October 16, 2023, 6:25 PM","2,910,744"
(Package - PLUS) Edit Foto dari Ganti Background/Koreksi Warna/Lainnya (Minimum Order 1 Foto),package,"Video, Fotografi & Audio",Edit Foto,ga******18,"October 16, 2023, 9:32 PM","October 16, 2023, 9:39 PM",success,"October 16, 2023, 9:54 PM","58,486"
(10 HARI JADI) Penulisan Konten Blog,gigs,Penulisan & Penerjemahan,Artikel & Blog Pos,jo******09,"October 16, 2023, 10:59 PM","October 16, 2023, 11:11 PM",,"January 2, 1900, 12:00 AM",0
(Package - PLUS) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,am******30,"October 11, 2023, 10:36 AM","October 17, 2023, 9:13 AM",,"January 2, 1900, 12:00 AM",0
(Package - BASIC) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,al******ha,"October 19, 2015, 3:33 PM","October 17, 2023, 9:26 AM",success,"October 17, 2023, 9:28 AM","179,900"
Input Data Excel,gigs,Penulisan & Penerjemahan,Input Data di Excel,yh*****21,"October 17, 2023, 9:22 AM","October 17, 2023, 9:30 AM",,"January 2, 1900, 12:00 AM",0
"(Package - PLUS) Desain Stationery seperti Kartu Nama, Amplop, Kop Surat (1-2 Pilihan Desain)",package,Desain Grafis & Branding,Desain Kartu Nama dan Stationery,In*****11,"September 30, 2019, 11:09 AM","October 17, 2023, 10:08 AM",success,"October 17, 2023, 1:10 PM","844,883"
30 Artikel Tanaman,private,,,ni*di,"January 4, 2018, 3:47 PM","October 17, 2023, 11:48 AM",success,"October 17, 2023, 4:32 PM","470,580"
makanan ringan,contest,Desain Grafis & Branding,Desain Kemasan,ek******45,"October 17, 2023, 12:27 PM","October 17, 2023, 12:37 PM",,"January 2, 1900, 12:00 AM",0
Jasa Handel Ads IG/ FB,private,,,ma******68,"September 20, 2023, 9:57 AM","October 17, 2023, 1:04 PM",success,"October 17, 2023, 4:00 PM","1,266,527"
Kontes Desain Logo & Stationery untuk PT Delapan Enam Kita,contest,Desain Grafis & Branding,Desain Logo & Stationery,PT*EK,"October 16, 2023, 5:10 PM","October 17, 2023, 1:27 PM",success,"October 17, 2023, 1:34 PM","5,132,435"
DIBUTUHKAN INTERIOR DESIGNER RUANG KELUARGA BJ,public,,,vi****ie,"October 27, 2020, 8:51 PM","October 17, 2023, 1:57 PM",success,"October 17, 2023, 1:58 PM","731,356"
"Entry Data Excel, Pembuatan Sistem Input dan Otomatisasi Reporting",gigs,Penulisan & Penerjemahan,Input Data di Excel,el******61,"October 17, 2023, 2:54 PM","October 17, 2023, 3:00 PM",success,"October 17, 2023, 3:53 PM","101,834"
Kontes Desain Logo & Stationery Untuk Perusahaan,contest,Desain Grafis & Branding,Desain Logo & Stationery,pa******65,"October 12, 2023, 1:29 PM","October 17, 2023, 3:20 PM",success,"October 19, 2023, 9:44 AM","9,220,370"
(Package - BASIC) Penulisan Artikel/Konten di Web atau Blog 500-1500 Kata (Indonesia),package,Penulisan & Penerjemahan,Artikel & Blog Pos,ma******07,"October 17, 2023, 3:40 PM","October 17, 2023, 3:44 PM",,"January 2, 1900, 12:00 AM",0
(Package - PLUS) Desain Kemasan untuk Box/Pouch/Sachet/Botol (1-3 Varian),package,Desain Grafis & Branding,Desain Kemasan,ab******eb,"January 5, 2019, 7:04 PM","October 17, 2023, 3:47 PM",success,"October 17, 2023, 4:01 PM","791,708"
(Package - MIDDLE) QA Engineer,package,Web & Pemrograman,Quality Assurance (QA),wi****ch,"February 26, 2020, 2:36 PM","October 17, 2023, 9:47 PM",success,"November 1, 2023, 2:14 PM","5,276,862"
Pembuatan Logo Ilustrasi Vector RM,private,,,ni***ay,"January 27, 2020, 11:39 AM","October 18, 2023, 8:14 AM",success,"October 23, 2023, 1:27 PM","522,856"
(Package - BASIC) Desain Booth (1-2 Pilihan Desain),package,Desain Grafis & Branding,Desain Booth,ka******29,"October 18, 2023, 10:14 AM","October 18, 2023, 10:23 AM",success,"October 18, 2023, 11:43 AM","475,356"
(Package - SENIOR) QA Engineer,package,Web & Pemrograman,Quality Assurance (QA),wi****ch,"February 26, 2020, 2:36 PM","October 18, 2023, 10:54 AM",,"January 2, 1900, 12:00 AM",0
Desain Logo untuk Bisnismu menjadi lebih menarik,gigs,Desain Grafis & Branding,Desain Logo,ri******75,"August 2, 2023, 11:06 AM","October 18, 2023, 12:48 PM",,"January 2, 1900, 12:00 AM",0
Desain Logo untuk Bisnismu menjadi lebih menarik,gigs,Desain Grafis & Branding,Desain Logo,ri******75,"August 2, 2023, 11:06 AM","October 18, 2023, 12:51 PM",,"January 2, 1900, 12:00 AM",0
(Package - BASIC) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,an******62,"October 18, 2023, 1:25 PM","October 18, 2023, 1:32 PM",,"January 2, 1900, 12:00 AM",0
Desain Logo untuk Bisnismu menjadi lebih menarik,gigs,Desain Grafis & Branding,Desain Logo,ri******75,"August 2, 2023, 11:06 AM","October 18, 2023, 1:38 PM",,"January 2, 1900, 12:00 AM",0
Kontes Design Logo For Engineer Contractor / Construction Company,contest,Desain Grafis & Branding,Desain Logo,da******19,"October 18, 2023, 12:56 PM","October 18, 2023, 2:25 PM",success,"October 18, 2023, 2:38 PM","7,842,972"
Voice Over Wanita Profesional (Indonesi/Inggris),gigs,"Video, Fotografi & Audio",Voice Over,re******39,"October 18, 2023, 2:24 PM","October 18, 2023, 2:59 PM",,"January 2, 1900, 12:00 AM",0
(Package - PREMIUM) Setup dan Mengelola Iklan Berbayar di Meta (FB/IG Ads) per Bulan,package,Pemasaran & Periklanan,Iklan Instagram & Facebook (Meta Ads),ra******03,"October 18, 2023, 3:44 PM","October 18, 2023, 3:54 PM",success,"October 20, 2023, 3:56 PM","3,193,356"
(Package - PREMIUM) Pembuatan Landing Page di WordPress (3-8 Section),package,Web & Pemrograman,Pembuatan Landing Page,ra******03,"October 18, 2023, 3:44 PM","October 18, 2023, 3:55 PM",success,"October 20, 2023, 3:56 PM","3,321,498"
"""2 Hari Jadi"" desain kemasan perusahan, Cafe dan resoran, website komunitaa dan toko online",gigs,Desain Grafis & Branding,Desain Kemasan,ma******45,"October 18, 2023, 4:32 PM","October 18, 2023, 5:06 PM",success,"October 18, 2023, 5:10 PM","253,172"
Voice Over Untuk Pengumuman di Toko,private,,,re******39,"October 18, 2023, 2:24 PM","October 18, 2023, 5:09 PM",success,"October 18, 2023, 5:11 PM","1,254,087"
Kontes Desain Logo,contest,Desain Grafis & Branding,Desain Logo & Stationery,li******55,"October 18, 2023, 7:04 PM","October 18, 2023, 7:14 PM",,"January 2, 1900, 12:00 AM",0
