nama_jobs,type,category,subcategory,client_user_id,register_date,order_date,status_invoice,paid_at,total_paid
Jasa Pembuatan Video Iklan & Komersil,gigs,"Video, Fotografi & Audio",Video Shooting,Yu*******ma,2024-07-22 13:27:00,2024-07-24 18:04:00,,2024-07-24 18:04:00,151676
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,Fa*******24,2024-07-24 19:36:00,2024-07-24 19:51:00,,2024-07-24 19:54:00,100089
FOLLOWERS TIKTOK REAL PERMANEN | NON DROP,gigs,Pemasaran & Periklanan,Followers TikTok,Fa*******24,2024-07-24 19:36:00,2024-07-24 20:23:00,,2024-07-24 20:23:00,100089
Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,te******26,2024-01-08 15:53:00,2024-07-25 14:02:00,,2024-07-25 14:02:00,337072
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Sa*******22,2024-07-25 13:26:00,2024-07-25 14:40:00,,2024-07-25 14:42:00,104093
Kontes Design Logo Toko Kendaraan Listrik,contest,Desain Grafis & Branding,Desain Logo,io*************re,2022-01-18 15:48:00,2024-07-25 15:09:00,,2024-07-25 15:12:00,4265200
Jasa Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,Ni*******45,2024-07-13 17:02:00,2024-07-25 17:21:00,,2024-07-25 17:21:00,505500
Tambah Followers Instagram Real dan Bergaransi,gigs,Pemasaran & Periklanan,Followers Instagram,Si*********ng,2024-07-24 14:06:00,2024-07-25 20:08:00,,2024-07-25 20:08:00,101140
Penulisan Deskripsi 50-300 Produk (Indonesia),gigs,Penulisan & Penerjemahan,Penulisan Deskripsi Produk,dh******ya,2024-05-30 06:24:00,2024-07-25 20:16:00,,2024-07-25 20:16:00,353850
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,ar*****10,2024-07-26 10:43:00,2024-07-26 10:49:00,,2024-07-26 10:50:00,100089
"Logo Minimalism, Profesional dan Modern",gigs,Desain Grafis & Branding,Desain Logo,re*********10,2023-02-08 12:50:00,2024-07-26 14:05:00,,2024-07-26 14:05:00,101172
"Logo Minimalism, Profesional dan Modern",gigs,Desain Grafis & Branding,Desain Logo,re*********10,2023-02-08 12:50:00,2024-07-26 14:05:00,,2024-07-26 14:05:00,101120
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Cr**********de,2024-07-28 00:15:00,2024-07-28 00:40:00,,2024-07-28 00:40:00,100162
Jasa Editing Foto dan Gambar Photoshop,gigs,Desain Grafis & Branding,Edit Gambar & Photoshop,ru*******mi,2024-07-28 19:02:00,2024-07-28 20:26:00,,2024-07-28 20:38:00,202200
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,Vx*****24,2024-07-29 05:07:00,2024-07-29 05:13:00,,2024-07-29 05:15:00,104093
Jasa Upload Produk di Marketplace dan Website.,gigs,Pemasaran & Periklanan,Update Produk Toko Online,be***********do,2024-07-24 10:24:00,2024-07-29 09:31:00,,2024-07-29 09:31:00,4094550
Desain Social Media Bisnis/Pribadi (Bulanan),gigs,Pemasaran & Periklanan,Social Media Marketing,ea******74,2024-07-29 11:58:00,2024-07-29 13:26:00,,2024-07-29 13:26:00,1213218
Desain Social Media Bisnis/Pribadi (Bulanan),gigs,Pemasaran & Periklanan,Social Media Marketing,ea******74,2024-07-29 11:58:00,2024-07-29 13:26:00,,2024-07-29 13:26:00,1213214
Pembuatan Akun Instagram untuk Bisnis (9-12 Konten),package,Pemasaran & Periklanan,Pembuatan Akun Instagram,fu*************nt,2024-07-14 12:59:00,2024-07-29 14:03:00,,2024-11-18 13:39:00,527671
mandy,contest,Desain Grafis & Branding,Desain Logo,an******38,2024-07-29 16:20:00,2024-07-29 16:37:00,,2024-07-29 16:40:00,2665750
Jasa Likes Instagram,gigs,Pemasaran & Periklanan,Likes Instagram,ra********an,2024-07-29 17:24:00,2024-07-29 19:49:00,,2024-07-29 19:50:00,100105
Editing Video Profesional Untuk Kebutuhan Media Sosial Dan Semacamnya,gigs,"Video, Fotografi & Audio",Edit Video,Za****ni,2024-07-29 19:56:00,2024-07-29 20:02:00,,2024-07-29 20:02:00,505500
Design Logo Glamping Site,contest,Desain Grafis & Branding,Desain Logo,mi*****01,2019-12-04 10:48:00,2024-07-29 21:27:00,,2024-07-29 21:28:00,2772380
Jasa Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,mi*****01,2019-12-04 10:48:00,2024-07-29 22:11:00,,2024-07-29 22:11:00,303348
Jasa Aransement Musik All Genre,gigs,"Video, Fotografi & Audio",Mixing & Mastering,Er******ra,2024-07-30 03:50:00,2024-07-30 04:11:00,,2024-07-30 04:11:00,151680
Pembuatan Akun Instagram untuk Bisnis (9-12 Konten),package,Pemasaran & Periklanan,Pembuatan Akun Instagram,fu*************nt,2024-07-14 12:59:00,2024-07-30 17:27:00,,2024-11-18 13:40:00,527704
Desain Logo Profesional unik dan murah,gigs,Desain Grafis & Branding,Desain Logo,ru*****g7,2022-12-12 13:54:00,2024-07-31 08:17:00,,2024-07-31 08:17:00,505557
ini testing kontes dari tim dev,contest,Desain Grafis & Branding,Desain Logo,te******26,2024-01-08 15:53:00,2024-07-31 08:22:00,,2024-07-31 10:25:00,2665750
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,ez*****ro,2024-07-20 21:50:00,2024-07-31 08:28:00,,2024-07-31 08:28:00,403457
Convert Figma/PSD/JPG To Responsive HTML,gigs,Web & Pemrograman,Slicing ke HTML,ed*********88,2024-06-14 12:03:00,2024-07-31 09:26:00,,2024-07-31 09:26:00,202265
Convert Figma/PSD/JPG To Responsive HTML,gigs,Web & Pemrograman,Slicing ke HTML,ed*********88,2024-06-14 12:03:00,2024-07-31 09:33:00,,2024-07-31 09:33:00,202234
Convert Figma/PSD/JPG To Responsive HTML,gigs,Web & Pemrograman,Slicing ke HTML,ed*********88,2024-06-14 12:03:00,2024-07-31 09:37:00,,2024-07-31 09:37:00,202229
Social Media Marketing - Desain & Posting IG & FB Feed/Stories (20-25 Desain),package,Pemasaran & Periklanan,Social Media Marketing,si*by,2016-05-03 11:16:00,2024-07-31 09:50:00,,2024-07-31 09:50:00,2427219
Review Google Maps (30-100 Review),package,Pemasaran & Periklanan,Review Google Maps,si*by,2016-05-03 11:16:00,2024-07-31 09:51:00,,2024-07-31 09:51:00,369439
TEST KONTES INDAH,contest,Desain Grafis & Branding,Desain Logo,si*by,2016-05-03 11:16:00,2024-07-31 10:01:00,,2024-07-31 10:01:00,2665762
Pembuatan Akun Instagram untuk Bisnis (9-12 Konten),package,Pemasaran & Periklanan,Pembuatan Akun Instagram,ro******od,2024-06-04 15:32:00,2024-07-31 10:28:00,,2024-07-31 10:28:00,527650
iOS Developer,package,Web & Pemrograman,Aplikasi IOS,ro******od,2024-06-04 15:32:00,2024-07-31 10:44:00,,2024-07-31 10:44:00,3165967
iOS Developer,package,Web & Pemrograman,Aplikasi IOS,fu*************nt,2024-07-14 12:59:00,2024-07-31 10:44:00,,2024-11-18 13:39:00,3165942
Graphic Designer,package,Desain Grafis & Branding,Graphic Designer,ro******od,2024-06-04 15:32:00,2024-07-31 10:46:00,,2024-07-31 10:46:00,1978719
"Jasa Review dan Rating Google Maps Permanen, Terpercaya dan Bergaransi",gigs,Pemasaran & Periklanan,Review Google Maps,wi*********rm,2024-07-31 11:48:00,2024-07-31 12:01:00,,2024-07-31 12:01:00,100089
Pembuatan 5-15 Video IG Reels/Youtube Shorts/TikTok,package,Pemasaran & Periklanan,Pembuatan Video Reels/TikTok,he*******co,2024-07-12 09:35:00,2024-07-31 13:41:00,,2024-07-31 13:41:00,1899615
Penerjemahan Bahasa Korea ke Bahasa Indonesia,gigs,Penulisan & Penerjemahan,Penerjemah/Translate Bahasa Korea,Fr****dy,2024-07-31 13:46:00,2024-07-31 13:52:00,,2024-07-31 13:52:00,101180
"Paket FYP Tiktok komplit (views,like,share,save dan comment)",gigs,Pemasaran & Periklanan,Like TikTok,bu*********ss,2024-05-29 18:30:00,2024-07-31 15:15:00,,2024-07-31 15:15:00,101171
Jasa review Shopee,contest,Desain Grafis & Branding,Desain Lainnya,Ip****a2,2024-08-01 04:01:00,2024-08-01 04:53:00,,2024-08-01 04:53:00,4265230
iOS Developer,package,Web & Pemrograman,Aplikasi IOS,fu*************nt,2024-07-14 12:59:00,2024-08-01 08:24:00,,2024-11-18 13:38:00,3165939
Kontes Desain Kemasan untuk Produk Roti,contest,Desain Grafis & Branding,Desain Kemasan,wi****************la,2022-06-23 08:35:00,2024-08-01 15:46:00,,2024-08-01 15:56:00,1011059
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Fi********ti,2024-08-01 16:27:00,2024-08-01 16:37:00,,2024-08-01 16:37:00,100091
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Nd****nk,2024-07-02 11:47:00,2024-08-02 00:32:00,,2024-08-02 01:04:00,100089
Kontes Desain Merchandise untuk Paper Bag,contest,Desain Grafis & Branding,Desain Merchandise,di*****ag,2024-06-05 12:48:00,2024-08-02 16:06:00,,2024-08-02 16:28:00,1599540
2K - 3K Followers Instagram INDO Aktif Real Garansi,gigs,Pemasaran & Periklanan,Followers Instagram,in****en,2024-06-19 11:01:00,2024-08-02 16:33:00,,2024-08-02 16:33:00,100187
600 Sub Yt,gigs_custom_offer,,,Re************ky,2024-08-02 17:05:00,2024-08-02 17:16:00,,2024-08-02 17:26:00,111210
Logo Premium by Earlythinkin,package,Desain Grafis & Branding,Desain Logo,th*****ts,2020-09-08 17:25:00,2024-08-02 17:18:00,,2024-08-02 17:18:00,3693642
Jasa Views Tiktok Permanen,gigs,Pemasaran & Periklanan,Like TikTok,Ri*******ip,2024-08-02 16:25:00,2024-08-02 17:26:00,,2024-08-02 17:30:00,100089
600 Sub Yt,gigs_custom_offer,,,Re************ky,2024-08-02 17:05:00,2024-08-02 17:31:00,,2024-08-02 17:32:00,111304
Jasa Review Google Maps Permanen,gigs,Pemasaran & Periklanan,Review Google Maps,to*********el,2024-07-24 12:05:00,2024-08-02 17:40:00,,2024-08-05 10:27:00,484323
"Jasa Disain Gambar 2D & 3D bangunan Arsitektur, Struktur & MEP",gigs,Desain Grafis & Branding,Drafter AutoCAD,be********ha,2022-03-05 13:58:00,2024-08-02 18:14:00,,2024-08-02 18:14:00,151736
Kontes Desain Logo untuk Obat Herbal Tetes Cair,contest,Desain Grafis & Branding,Desain Logo,hi********n2,2021-01-28 14:42:00,2024-08-03 15:26:00,,2024-08-03 15:59:00,4487280
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,Ju*******to,2024-08-03 16:41:00,2024-08-03 16:45:00,,2024-08-03 16:45:00,100106
Jasa Hapus Akun Facebook Lama Lupa Email dan Password atau Dihack,gigs,Pemasaran & Periklanan,Hapus Akun Facebook,Ar*******24,2024-08-03 19:08:00,2024-08-03 19:11:00,,2024-08-03 19:11:00,101100
Drafter Autocad Arsitektur/Eksterior (Luasan 100-300m2),gigs,Desain Grafis & Branding,Drafter AutoCAD,hu****uk,2016-01-23 19:23:00,2024-08-03 19:36:00,,2024-08-03 19:36:00,2527500
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Ko*******at,2024-07-17 23:57:00,2024-08-04 00:05:00,,2024-08-04 00:05:00,100181
Jasa Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,jh*****ll,2024-08-04 09:43:00,2024-08-04 10:28:00,,2024-08-04 10:28:00,303354
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,be*******in,2024-08-04 15:05:00,2024-08-04 16:27:00,,2024-08-04 16:27:00,100102
Logo Premium by Earlythinkin,package,Desain Grafis & Branding,Desain Logo,th*****ts,2020-09-08 17:25:00,2024-08-04 18:08:00,,2024-08-04 18:08:00,3693550
(Profesional) Desain Logo UMKM,gigs,Desain Grafis & Branding,Desain Logo,th*****ts,2020-09-08 17:25:00,2024-08-05 00:42:00,,2024-08-05 00:42:00,1162650
Desain Logo Perusahaan Koperasi,contest,Desain Grafis & Branding,Desain Logo,da******09,2023-09-17 16:18:00,2024-08-05 01:30:00,,2024-08-05 01:30:00,2665817
Jasa Publikasi Ilmiah,gigs,Penulisan & Penerjemahan,Publikasi Jurnal,aj******aa,2024-08-05 16:00:00,2024-08-05 16:01:00,,2024-08-05 16:01:00,202269
FOLLOWERS TIKTOK REAL PERMANEN | NON DROP,gigs,Pemasaran & Periklanan,Followers TikTok,te************i0,2024-08-05 14:10:00,2024-08-05 16:11:00,,2024-08-05 16:11:00,100130
Jasa Daftar Google Maps,gigs,Pemasaran & Periklanan,Optimasi Google Maps,Ad****27,2024-08-05 20:09:00,2024-08-05 20:17:00,,2024-08-05 20:17:00,201248
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,Ne*****73,2024-08-06 07:44:00,2024-08-06 07:48:00,,2024-08-06 07:48:00,100089
View Youtube Permanent,gigs,Pemasaran & Periklanan,Views YouTube,Ka****a1,2024-08-06 08:26:00,2024-08-06 08:31:00,,2024-08-06 08:31:00,201193
BEHJQBEHJQBEHJQBEHJQBEHJQBEHJQBEHJQBEHJQ,contest,Desain Grafis & Branding,Desain Logo,te******26,2024-01-08 15:53:00,2024-08-06 13:40:00,,2024-08-06 13:40:00,2665750
Tambah Followers Tiktok Real dan Bergaransi,gigs,Pemasaran & Periklanan,Followers TikTok,Al*****ry,2024-08-06 13:44:00,2024-08-06 14:00:00,,2024-08-06 14:09:00,101100
Paket Desain Kemasan Profesional,gigs,Desain Grafis & Branding,Desain Kemasan,Ka*****im,2024-08-05 11:13:00,2024-08-06 15:01:00,,2024-08-07 14:14:00,1513593
[Testing Internal] - Order Kontes,contest,Desain Grafis & Branding,Desain Brosur/Flyer,ro******od,2024-06-04 15:32:00,2024-08-06 15:34:00,,2024-08-06 15:34:00,1599541
test 123test 123test 123test 123test 123test 123test 123test 123,contest,Desain Grafis & Branding,Desain Brosur/Flyer,th*****ts,2020-09-08 17:25:00,2024-08-07 11:55:00,,2024-08-07 11:55:00,2265521
"Drafter AutoCAD - 2D, Jasa Drafting Denah dan Layout Denah Warna",gigs,Desain Grafis & Branding,Drafter AutoCAD,Nu*****65,2024-08-07 11:39:00,2024-08-07 13:32:00,,2024-08-07 13:32:00,176971
bakso,contest,Desain Grafis & Branding,Desain Kemasan,nr****aa,2024-08-07 14:34:00,2024-08-07 14:43:00,,2024-08-07 14:43:00,3732147
Paket Desain Kemasan Profesional,gigs,Desain Grafis & Branding,Desain Kemasan,Ka*****im,2024-08-05 11:13:00,2024-08-07 15:10:00,,2024-08-07 15:10:00,1516506
Shopify web development,gigs,Web & Pemrograman,Pembuatan Toko Online,mo********et,2024-08-07 17:14:00,2024-08-07 17:17:00,,2024-08-07 17:18:00,4549512
Desain Logo 1 hari jadi,gigs,Desain Grafis & Branding,Desain Logo,pl******68,2024-01-24 14:14:00,2024-08-07 19:31:00,,2024-08-07 19:35:00,404400
Jasa Render Arsitektur Lanscaping 2D dan 3D Autocad & Sketchup,gigs,Desain Grafis & Branding,3D & Perspektif,de******an,2024-08-08 09:19:00,2024-08-08 09:37:00,,2024-08-08 09:37:00,101190
(Profesional) Desain Logo UMKM,gigs,Desain Grafis & Branding,Desain Logo,th*****ts,2020-09-08 17:25:00,2024-08-08 09:52:00,,2024-08-08 09:53:00,736008
TEST ORDER INDAH,contest,Desain Grafis & Branding,Desain Logo,si*by,2016-05-03 11:16:00,2024-08-08 11:00:00,,2024-08-08 11:00:00,4931216
Review Google Maps (30-100 Review),package,Pemasaran & Periklanan,Review Google Maps,sa******88,2024-08-08 11:24:00,2024-08-08 11:30:00,,2024-08-08 11:32:00,369408
Review Google Maps (30-100 Review),package,Pemasaran & Periklanan,Review Google Maps,sa******88,2024-08-08 11:24:00,2024-08-08 11:34:00,,2024-08-08 13:22:00,369444
Review Google Maps (30-100 Review),package,Pemasaran & Periklanan,Review Google Maps,he****26,2024-08-07 13:42:00,2024-08-08 13:38:00,,2024-08-08 13:40:00,369396
Jasa Tambah Followers Instagram,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,Ar****24,2024-03-20 14:04:00,2024-08-08 14:03:00,,2024-08-08 14:05:00,261809
TEST Indah,contest,Desain Grafis & Branding,Brand Nama/Tagline,si*by,2016-05-03 11:16:00,2024-08-08 15:04:00,,2024-08-08 15:05:00,3331775
Kontes Desain Logo & stationery Untuk Perusahan Otomotif Sparepart.,contest,Desain Grafis & Branding,Desain Logo,vi***********ji,2017-01-10 22:48:00,2024-08-08 17:25:00,,2024-08-08 17:25:00,1788578
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,ma******se,2024-08-08 17:58:00,2024-08-08 18:19:00,,2024-08-08 18:19:00,100154
Kontes Desain Logo & stationery Untuk Perusahan Otomotif Sparepart.,contest,Desain Grafis & Branding,Desain Logo,vi***********ji,2017-01-10 22:48:00,2024-08-08 18:23:00,,2024-08-08 18:23:00,1788561
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Mh******ri,2024-08-09 00:32:00,2024-08-09 09:26:00,,2024-08-09 09:39:00,100089
Jasa Voice Over Pria,gigs,"Video, Fotografi & Audio",Voice Over,he***********ki,2024-08-08 13:15:00,2024-08-09 11:57:00,,2024-08-09 11:57:00,101165
Design Logo 1 Hari jadi,gigs,Desain Grafis & Branding,Desain Logo,DY****61,2024-08-09 14:09:00,2024-08-09 14:14:00,,2024-08-09 14:14:00,353901
Jasa Subscriber Youtube Permanen,gigs,Pemasaran & Periklanan,Subscribers YouTube,Re******da,2024-05-10 06:11:00,2024-08-10 20:32:00,,2024-08-10 21:20:00,100089
"(Dijamin Original) Jasa Desain logo Original, Bukan template.",gigs,Desain Grafis & Branding,Desain Logo,ri****dy,2024-08-12 11:15:00,2024-08-12 11:22:00,,2024-08-12 13:17:00,252833
"(Dijamin Original) Jasa Desain logo Original, Bukan template.",gigs,Desain Grafis & Branding,Desain Logo,ri****dy,2024-08-12 11:15:00,2024-08-12 11:22:00,,2024-08-12 13:16:00,252815
Desain Logo FD group,contest,Desain Grafis & Branding,Desain Logo,to******86,2018-07-13 15:36:00,2024-08-12 11:55:00,,2024-08-12 11:59:00,4598279
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,Er*****30,2024-05-22 10:05:00,2024-08-12 11:59:00,,2024-08-12 11:59:00,289242
Kontes Design Logo Toko Mainan,contest,Desain Grafis & Branding,Desain Logo,su*************ra,2018-10-18 18:19:00,2024-08-12 14:21:00,,2024-08-12 14:22:00,2665750
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,de********ia,2024-08-12 14:15:00,2024-08-12 14:22:00,,2024-08-12 14:38:00,289146
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,de********ia,2024-08-12 14:15:00,2024-08-12 14:41:00,,2024-08-12 14:41:00,289156
Virtual Assistant: Editing and Operating Presentation for Online Meeting/Seminar,gigs,Konsultasi,Virtual Assistant,bn******fy,2024-04-03 09:32:00,2024-08-12 14:54:00,,2024-08-12 14:54:00,687572
Logo Profesional untuk Perusahaan & UMKM,gigs,Desain Grafis & Branding,Desain Logo,Ti****44,2024-08-12 16:25:00,2024-08-12 16:39:00,,2024-08-12 16:39:00,232536
Kontes Desain untuk Mobil Box,contest,Desain Grafis & Branding,Desain Lainnya,ta*******04,2023-12-18 14:11:00,2024-08-12 17:03:00,,2024-08-12 17:04:00,2998799
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,Ne*****73,2024-08-06 07:44:00,2024-08-12 17:45:00,,2024-08-12 17:45:00,100089
Paket Desain Kemasan Profesional,gigs,Desain Grafis & Branding,Desain Kemasan,ha******yu,2022-02-06 12:55:00,2024-08-12 23:12:00,,2024-08-12 23:12:00,1516567
Paket Desain Kemasan Profesional,gigs,Desain Grafis & Branding,Desain Kemasan,ha******yu,2022-02-06 12:55:00,2024-08-12 23:13:00,,2024-08-12 23:13:00,1516550
Jasa Desain Logo,gigs,Desain Grafis & Branding,Desain Logo,Jo******er,2024-08-13 08:15:00,2024-08-13 08:18:00,,2024-08-13 08:18:00,2022000
Kontes Design logo untuk Perusahaan ION,contest,Desain Grafis & Branding,Desain Logo,47******rz,2021-06-08 14:50:00,2024-08-13 08:28:00,,2024-08-13 08:28:00,1788520
Kontes Design Logo Perusahaan Bidang IT,contest,Desain Grafis & Branding,Desain Logo,pa******ia,2024-08-12 13:31:00,2024-08-13 15:23:00,,2024-08-13 15:23:00,2665777
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,Ah********38,2024-08-13 20:22:00,2024-08-13 20:55:00,,2024-08-13 20:55:00,100160
"Design Jersey Sepakbola, Futsal, Badminton, Volly etc.",gigs,Desain Grafis & Branding,Desain Baju,an******01,2024-01-14 00:29:00,2024-08-13 21:53:00,,2024-08-13 21:53:00,151699
"(Dijamin Original) Jasa Desain logo Original, Bukan template.",gigs,Desain Grafis & Branding,Desain Logo,it****ma,2024-08-13 12:26:00,2024-08-14 07:59:00,,2024-08-14 07:59:00,252751
Kontes Design Logo Perusahaan Bidang IT,contest,Desain Grafis & Branding,Desain Logo,ev******rk,2023-05-13 09:26:00,2024-08-14 08:48:00,,2024-08-14 12:39:00,2665750
"Jasa Traffic Website 3000/hari! Visitor Unik Indonesia, Aman Adsense & SEO Optimal",gigs,Pemasaran & Periklanan,SEO (Search Engine Optimization),an******ay,2024-08-14 13:33:00,2024-08-14 13:39:00,,2024-08-14 13:39:00,303348
"Jasa Traffic Website 3000/hari! Visitor Unik Indonesia, Aman Adsense & SEO Optimal",gigs,Pemasaran & Periklanan,SEO (Search Engine Optimization),an******ay,2024-08-14 13:33:00,2024-08-14 13:44:00,,2024-08-14 13:44:00,303348
Kontes Design Logo Perusahaan Bidang IT,contest,Desain Grafis & Branding,Desain Logo,ev******rk,2023-05-13 09:26:00,2024-08-15 09:25:00,,2024-08-15 09:25:00,2665831
Kontes Design Logo Perusahaan Bidang IT,contest,Desain Grafis & Branding,Desain Logo,ev******rk,2023-05-13 09:26:00,2024-08-15 09:25:00,,2024-08-15 09:33:00,2665750
Host Shopping Live Streaming,gigs,Pemasaran & Periklanan,TikTok Live Marketing,Yo****04,2024-08-15 11:11:00,2024-08-15 11:36:00,,2024-08-15 11:36:00,202209
Jasa Follower Organic Instagram Indonesia,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,fe****ly,2024-08-15 12:59:00,2024-08-15 13:10:00,,2024-08-15 13:13:00,141540
Jasa Tambah Followers Instagram,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,Ca********ik,2024-08-15 11:47:00,2024-08-15 17:11:00,,2024-08-15 17:11:00,100126
Jasa Pengetikan RPP Pembelajaran,gigs,Penulisan & Penerjemahan,Jasa Pengetikan,in*****23,2024-08-08 15:55:00,2024-08-15 18:36:00,,2024-08-15 18:36:00,100091
Jasa Pengetikan Ulang (Indonesia & Inggris),gigs,Penulisan & Penerjemahan,Jasa Pengetikan,in*****23,2024-08-08 15:55:00,2024-08-15 18:46:00,,2024-08-15 18:46:00,100150
Design Logo for Sate Restaurant,contest,Desain Grafis & Branding,Desain Logo,ek******na,2022-07-29 11:09:00,2024-08-15 21:09:00,,2024-08-15 21:09:00,1788552
