nama_jobs,type,category,subcategory,client_user_id,register_date,order_date,status_invoice,paid_at,total_paid
(Package - BASIC) Edit 15-60 Detik Video (Minimum Order 1 Video),package,"Video, Fotografi & Audio",Edit Video,zi******21,2023-10-30 22:54:00,2023-10-30 22:58:00,,1900-01-03 00:00:00,0
"(Package - PLUS) Desain Maskot/Karakter untuk Brand, Game, Acara (1-2 Pilihan Desain)",package,Desain Grafis & Branding,Desain Maskot/Karakter,ha******12,2023-10-31 10:24:00,2023-10-31 10:25:00,,1900-01-03 00:00:00,0
Pembuatan Desain Kalender,private,,,de******31,2023-10-31 11:30:00,2023-10-31 11:34:00,,1900-01-03 00:00:00,0
(Package - PREMIUM) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,le******42,2023-10-20 16:37:00,2023-10-31 13:24:00,,1900-01-03 00:00:00,0
Kontes desain logo untuk perusahaan dan usaha,contest,Desain Grafis & Branding,Desain Logo,fa******26,2023-10-31 13:39:00,2023-10-31 13:44:00,,1900-01-03 00:00:00,0
Desain Logo Professional,gigs,Desain Grafis & Branding,Desain Logo,no******65,2023-10-31 14:33:00,2023-10-31 16:10:00,,1900-01-03 00:00:00,0
(Package - BASIC) Penulisan Artikel/Konten di Web atau Blog 500-1500 Kata (Indonesia),package,Penulisan & Penerjemahan,Artikel & Blog Pos,di******91,2023-10-31 16:23:00,2023-10-31 16:41:00,,1900-01-03 00:00:00,0
Kami ada kebutuhan customer success,public,,,sc******24,2023-09-01 15:07:00,2023-10-31 17:36:00,,1900-01-03 00:00:00,0
Jasa Pembuatan Website Landingpage Bergaransi untuk Meningkatkan Keberhasilan Pemasaran Online Anda,gigs,Web & Pemrograman,Pembuatan Landing Page,sy******05,2023-11-01 06:14:00,2023-11-01 06:16:00,,1900-01-03 00:00:00,0
Konten desain dengan perusahaan Starbucks,contest,Desain Grafis & Branding,Desain Logo,ib******68,2023-11-01 07:13:00,2023-11-01 07:19:00,,1900-01-03 00:00:00,0
Jasa Verified atau Centang Biru Instagram (Subscription),gigs,Pemasaran & Periklanan,Verified Instagram,tr******16,2023-11-01 09:32:00,2023-11-01 10:00:00,,1900-01-03 00:00:00,0
Interpreter ENG - IND,gigs,Penulisan & Penerjemahan,Penerjemah/Translate Bahasa Inggris,ye******09,2023-11-01 11:01:00,2023-11-01 11:07:00,,1900-01-03 00:00:00,0
(Package - PREMIUM) Pembuatan 5-15 Video IG Reels/Youtube Shorts/TikTok,package,Pemasaran & Periklanan,Pembuatan Video Reels/TikTok,ad******16,2023-10-25 14:49:00,2023-11-01 15:48:00,,1900-01-03 00:00:00,0
Desain Sosial Media Feed dan Story untuk Instagram,gigs,Desain Grafis & Branding,Desain Feed Instagram,ha******09,2023-11-01 22:35:00,2023-11-01 22:36:00,,1900-01-03 00:00:00,0
(Package - PREMIUM) Pembuatan 5-15 Video IG Reels/Youtube Shorts/TikTok,package,Pemasaran & Periklanan,Pembuatan Video Reels/TikTok,ad******16,2023-10-25 14:49:00,2023-11-02 08:56:00,,1900-01-03 00:00:00,0
jasa input data ms.excel jasa pengetikan,gigs,Penulisan & Penerjemahan,Data Entry,bo**an,2020-09-03 11:44:00,2023-11-02 09:06:00,,1900-01-03 00:00:00,0
"Desain Logo Perusahaan , Desain Kemasan, Desain Standing Banner, Desain Pamflet , Cafe & Restoran , Website, Komunitas dan Toko Online",gigs,Desain Grafis & Branding,Desain Logo,na******44,2023-11-02 08:01:00,2023-11-02 09:21:00,,1900-01-03 00:00:00,0
Kontes Nama untuk Ide Brand Store Tas dan Sepatu Fashion Import,contest,Desain Grafis & Branding,Brand Nama/Tagline,my****id,2023-05-26 17:01:00,2023-11-02 10:35:00,,2023-11-02 10:35:00,0
Jasa Admin Online Shop,gigs,Pemasaran & Periklanan,Kelola Marketplace,ni******52,2023-11-02 15:34:00,2023-11-02 15:35:00,,1900-01-03 00:00:00,0
(Package - BASIC) Ubah File PSD ke HTML (Hingga 10 Halaman),package,Web & Pemrograman,Slicing ke HTML,ar******32,2023-11-03 02:07:00,2023-11-03 02:21:00,,1900-01-03 00:00:00,0
Design flyer,private,,,ay*******wi,2023-11-01 09:48:00,2023-11-03 08:58:00,,1900-01-03 00:00:00,0
(Package - BASIC) Edit Foto dari Ganti Background/Koreksi Warna/Lainnya (Minimum Order 1 Foto),package,"Video, Fotografi & Audio",Edit Foto,al******03,2023-11-02 11:20:00,2023-11-03 10:03:00,,1900-01-03 00:00:00,0
Maksimalkan Potensi Bisnis Anda dengan Jasa Pembuatan Website Toko Online yang Unik dan Berkualitas!,gigs,Web & Pemrograman,Pembuatan Toko Online,er******63,2023-11-03 14:01:00,2023-11-03 14:10:00,,1900-01-03 00:00:00,0
Pembuatan Website Toko Online Domain + Hosting Lengkap Siap Pakai,gigs,Web & Pemrograman,Pembuatan Toko Online,er******63,2023-11-03 14:01:00,2023-11-03 14:14:00,,1900-01-03 00:00:00,0
(Package - PREMIUM) Input Data di Website (50-300 Item),package,Penulisan & Penerjemahan,Input Data Entry Website,er******63,2023-11-03 14:01:00,2023-11-03 14:20:00,,1900-01-03 00:00:00,0
Data Entry dan Data Writing,gigs,Penulisan & Penerjemahan,Jasa Pengetikan,hm******13,2023-11-03 18:32:00,2023-11-03 19:03:00,,1900-01-03 00:00:00,0
New Design,contest,Desain Grafis & Branding,Desain Logo,ra******28,2023-11-04 01:13:00,2023-11-04 01:16:00,,1900-01-03 00:00:00,0
(Package - BASIC) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,sa******59,2023-11-04 15:15:00,2023-11-04 15:16:00,,1900-01-03 00:00:00,0
(Package - BASIC) Penulisan Artikel/Konten di Web atau Blog 500-1500 Kata (Indonesia),package,Penulisan & Penerjemahan,Artikel & Blog Pos,tt******62,2023-11-04 15:33:00,2023-11-04 15:34:00,,1900-01-03 00:00:00,0
(Package - BASIC) Penulisan Artikel/Konten di Web atau Blog 500-1500 Kata (Indonesia),package,Penulisan & Penerjemahan,Artikel & Blog Pos,za******11,2023-11-05 06:49:00,2023-11-05 06:50:00,,1900-01-03 00:00:00,0
(Package - BASIC) Terjemah Bahasa Inggris ke Indonesia (750-2500 Kata),package,Penulisan & Penerjemahan,Terjemahan,na******27,2023-11-05 20:27:00,2023-11-05 20:36:00,,1900-01-03 00:00:00,0
Review produk di marketplace,gigs,Pemasaran & Periklanan,Tambah Review,ha******27,2023-11-06 09:00:00,2023-11-06 09:03:00,,1900-01-03 00:00:00,0
(Package - BASIC) Desain Katalog Produk (1-15 Halaman),package,Desain Grafis & Branding,Desain Katalog,yu*******ra,2021-01-14 15:52:00,2023-11-06 12:56:00,,1900-01-03 00:00:00,0
Deposit Sribu Tech Fulltime,package,Web & Pemrograman,Pengembangan Website Lainnya,nu******21,2023-07-14 08:18:00,2023-11-06 13:19:00,,1900-01-03 00:00:00,0
Deposit Sribu Tech Fulltime,package,Web & Pemrograman,Pengembangan Website Lainnya,nu******21,2023-07-14 08:18:00,2023-11-06 13:26:00,,1900-01-03 00:00:00,0
Kontes Desain Logo dan Stationary untuk Belanja Baja,contest,Desain Grafis & Branding,Desain Logo & Stationery,fi******24,2023-11-06 13:17:00,2023-11-06 15:38:00,,1900-01-03 00:00:00,0
(Package - PLUS) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,ha******11,2023-11-06 17:36:00,2023-11-06 17:42:00,,1900-01-03 00:00:00,0
(Package - BASIC) Pembuatan 5-15 Video IG Reels/Youtube Shorts/TikTok,package,Pemasaran & Periklanan,Pembuatan Video Reels/TikTok,ko******71,2023-11-06 18:37:00,2023-11-06 18:40:00,,1900-01-03 00:00:00,0
"desain poster, banner, logo",contest,Desain Grafis & Branding,Desain Banner/Billboard,ar******08,2023-11-07 05:34:00,2023-11-07 05:37:00,,1900-01-03 00:00:00,0
Jasa Verified atau Centang Biru Instagram (Subscription),gigs,Pemasaran & Periklanan,Verified Instagram,id******66,2023-11-07 09:52:00,2023-11-07 09:53:00,,1900-01-03 00:00:00,0
"(Package - PREMIUM) Riset Pasar (Analisis Kompetitor, Target Market & Lainnya)",package,Pemasaran & Periklanan,Riset Pasar,ad******36,2023-11-07 14:12:00,2023-11-07 14:15:00,,1900-01-03 00:00:00,0
Menambah pengalaman dari kegiatan sekolah saya,contest,Desain Grafis & Branding,Desain Poster,na******29,2023-11-07 17:53:00,2023-11-07 17:57:00,,1900-01-03 00:00:00,0
(Package - PLUS) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,ab***********10,2020-05-10 07:41:00,2023-11-08 15:15:00,,1900-01-03 00:00:00,0
(Package - PLUS) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,ab***********10,2020-05-10 07:41:00,2023-11-08 15:17:00,,1900-01-03 00:00:00,0
(Package - PREMIUM) Desain & Posting IG & FB Feed/Stories (20-25 Desain),package,Pemasaran & Periklanan,Social Media Marketing,ma******73,2023-11-08 16:45:00,2023-11-08 16:54:00,,1900-01-03 00:00:00,0
(Package - PREMIUM) Setup dan Mengelola Iklan Berbayar di Meta (FB/IG Ads) per Bulan,package,Pemasaran & Periklanan,Iklan Instagram & Facebook (Meta Ads),ma******73,2023-11-08 16:45:00,2023-11-08 16:58:00,,1900-01-03 00:00:00,0
(Package - BASIC) Pengetikan Teks,package,Penulisan & Penerjemahan,Jasa Pengetikan,ar******67,2023-11-08 19:08:00,2023-11-08 19:25:00,,1900-01-03 00:00:00,0
"Foto Produk Profesional, Membingkai Ide Menjadi Foto yang Menjual",gigs,"Video, Fotografi & Audio",Fotografi Produk,yo******23,2023-11-08 20:20:00,2023-11-08 20:26:00,,1900-01-03 00:00:00,0
Logo Makanan,contest,Desain Grafis & Branding,Desain Logo,fa******39,2023-11-08 20:53:00,2023-11-08 21:01:00,,1900-01-03 00:00:00,0
(Package - PREMIUM) Pembuatan 5-15 Video IG Reels/Youtube Shorts/TikTok,package,Pemasaran & Periklanan,Pembuatan Video Reels/TikTok,la*****ek,2019-08-28 16:36:00,2023-11-09 05:46:00,,1900-01-03 00:00:00,0
(Package - PLUS) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,sa******59,2023-11-08 15:41:00,2023-11-09 08:28:00,,1900-01-03 00:00:00,0
"(1-3 HARI JADI) Jasa Voice Over Talent Profesional untuk kebutuhan Perusahaan, Youtube dan lainya",gigs,"Video, Fotografi & Audio",Voice Over,oy**ks,2015-12-27 11:13:00,2023-11-09 09:22:00,,1900-01-03 00:00:00,0
Website Company Profil,gigs,Web & Pemrograman,Pembuatan Website,wi******65,2023-11-09 10:54:00,2023-11-09 10:55:00,,1900-01-03 00:00:00,0
Fotografer & Videografer Wedding/ Produk / Fashion / Company Profile,gigs,"Video, Fotografi & Audio",Fotografi,lo******28,2023-11-10 00:06:00,2023-11-10 00:13:00,,1900-01-03 00:00:00,0
Jasa Desain Logo Profesional Untuk Berbagai Kebutuhan Bisnis,gigs,Desain Grafis & Branding,Desain Logo,lo******28,2023-11-10 00:06:00,2023-11-10 00:22:00,,1900-01-03 00:00:00,0
Pemasaran dan periklanan,contest,Desain Grafis & Branding,Desain Logo & Stationery,fe******42,2023-11-11 05:52:00,2023-11-11 05:59:00,,1900-01-03 00:00:00,0
Artikel Agama Islam Topik Bebas,gigs,Penulisan & Penerjemahan,Artikel & Blog Pos,wi******87,2023-11-11 23:48:00,2023-11-12 00:45:00,,1900-01-03 00:00:00,0
(Package - BASIC) Penulisan Artikel/Konten di Web atau Blog 500-1500 Kata (Indonesia),package,Penulisan & Penerjemahan,Artikel & Blog Pos,wh******08,2023-11-12 21:47:00,2023-11-12 21:49:00,,1900-01-03 00:00:00,0
"(Package - BASIC) Riset Pasar (Analisis Kompetitor, Target Market & Lainnya)",package,Pemasaran & Periklanan,Riset Pasar,re******38,2023-11-13 11:35:00,2023-11-13 11:39:00,,1900-01-03 00:00:00,0
Deposit Sribu Tech Fulltime,package,Web & Pemrograman,Pengembangan Website Lainnya,nu******21,2023-07-14 08:18:00,2023-11-13 13:11:00,,1900-01-03 00:00:00,0
VIdeo & Motion Graphic Animasi,gigs,"Video, Fotografi & Audio",3D & Animasi,ya******07,2023-11-13 14:22:00,2023-11-13 14:37:00,,1900-01-03 00:00:00,0
"DESAIN LOGO PROFESIONAL,SIMPEL,MINIMALIS DAN MODERN",gigs,Desain Grafis & Branding,Desain Logo,di******59,2023-11-13 14:49:00,2023-11-13 14:51:00,,1900-01-03 00:00:00,0
(Package - BASIC) Pengetikan Teks,package,Penulisan & Penerjemahan,Jasa Pengetikan,se******81,2023-11-13 22:11:00,2023-11-13 22:41:00,,1900-01-03 00:00:00,0
(Package - BASIC) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,ju******14,2023-11-14 10:06:00,2023-11-14 10:25:00,,1900-01-03 00:00:00,0
Desain Logo Untuk Usaha Air Minum Dalam Kemasan (AMDK),gigs,Desain Grafis & Branding,Desain Logo,br******04,2023-11-14 10:31:00,2023-11-14 11:02:00,,1900-01-03 00:00:00,0
(Package - BASIC) Setup dan Mengelola Iklan Berbayar di Meta (FB/IG Ads) per Bulan,package,Pemasaran & Periklanan,Iklan Instagram & Facebook (Meta Ads),tv******51,2023-11-14 14:56:00,2023-11-14 14:58:00,,1900-01-03 00:00:00,0
"Jasa Penulisan Konten, Opini dan Cerita Fiksi",gigs,Penulisan & Penerjemahan,Buku & Penulisan E-Book,gi******28,2023-11-14 16:02:00,2023-11-14 16:16:00,,1900-01-03 00:00:00,0
Website Company Profil,gigs,Web & Pemrograman,Pembuatan Website,re******48,2023-11-13 18:59:00,2023-11-14 17:59:00,,1900-01-03 00:00:00,0
(Profesional) Desain Logo UMKM,gigs,Desain Grafis & Branding,Desain Logo,yu******88,2023-11-14 19:10:00,2023-11-14 20:49:00,,1900-01-03 00:00:00,0
"(1 HARI JADI) DESIGN LABEL / KEMASAN PREMIUM, HARGA HEMAT",gigs,Desain Grafis & Branding,Desain Kemasan,lu******64,2023-11-14 23:18:00,2023-11-14 23:23:00,,1900-01-03 00:00:00,0
Kontes design kemasan karung biji wijen,contest,Desain Grafis & Branding,Desain Kemasan,so*********in,2017-02-07 13:32:00,2023-11-15 07:19:00,,1900-01-03 00:00:00,0
Making Logo Design & Profesional,gigs,Desain Grafis & Branding,Desain Logo,hn******50,2023-11-15 13:39:00,2023-11-15 13:41:00,,1900-01-03 00:00:00,0
vani design,contest,Desain Grafis & Branding,Desain Logo & Stationery,de******43,2023-07-09 18:20:00,2023-11-15 16:38:00,,1900-01-03 00:00:00,0
"(FAST & PREMIUM) - Desain Kemasan, Label, Branding Perusahaan, UMKM, Cafe dan lainnya",gigs,Desain Grafis & Branding,Desain Kemasan,te********sa,2016-10-09 20:36:00,2023-11-15 18:32:00,,1900-01-03 00:00:00,0
Jasa Desain Kemasan Murah dan Cepat,gigs,Desain Grafis & Branding,Desain Kemasan,gr******37,2023-11-16 12:11:00,2023-11-16 12:28:00,,1900-01-03 00:00:00,0
Test Order Kontes,contest,Desain Grafis & Branding,Desain Logo & Stationery,si*by,2016-05-03 11:16:00,2023-11-16 14:53:00,,1900-01-03 00:00:00,0
Test Order,contest,Desain Grafis & Branding,Desain Kemasan,si*by,2016-05-03 11:16:00,2023-11-16 14:56:00,,1900-01-03 00:00:00,0
Jasa Desain Kemasan Murah dan Cepat,gigs,Desain Grafis & Branding,Desain Kemasan,di*************um,2020-02-27 10:38:00,2023-11-16 16:31:00,,1900-01-03 00:00:00,0
Jasa Desain Kemasan Murah dan Cepat,gigs,Desain Grafis & Branding,Desain Kemasan,di*************um,2020-02-27 10:38:00,2023-11-16 16:35:00,,1900-01-03 00:00:00,0
Desain booth es tebu murni do mall,contest,Desain Grafis & Branding,Desain Booth,ir******67,2023-11-17 09:49:00,2023-11-17 09:51:00,,1900-01-03 00:00:00,0
Main and Derivative Logo Contest,contest,Desain Grafis & Branding,Desain Logo,jo******31,2023-08-25 09:56:00,2023-11-17 11:44:00,,1900-01-03 00:00:00,0
(Package - BASIC) Penulisan Artikel/Konten di Web atau Blog 500-1500 Kata (Indonesia),package,Penulisan & Penerjemahan,Artikel & Blog Pos,za******22,2023-11-17 15:57:00,2023-11-17 16:04:00,,1900-01-03 00:00:00,0
"DESAIN LOGO UMKM MAKANAN, MINUMAN, RESTORAN & CAFE",gigs,Desain Grafis & Branding,Desain Logo,ma******24,2023-11-18 08:46:00,2023-11-18 08:50:00,,1900-01-03 00:00:00,0
TRANSLATE PENERJEMAHAN IND-ENG & ENG-IND (SELESAI 1 HARI),gigs,Penulisan & Penerjemahan,Penerjemah/Translate Bahasa Inggris,Zh******34,2023-11-18 09:37:00,2023-11-18 09:41:00,,1900-01-03 00:00:00,0
Design Power Point,gigs,Desain Grafis & Branding,Desain Presentasi,he******07,2023-11-18 13:00:00,2023-11-18 13:08:00,,1900-01-03 00:00:00,0
(7 HARI JADI) Jasa Pembuatan dan Pengembangan Website,gigs,Web & Pemrograman,Pembuatan Website,ar******25,2023-11-20 11:03:00,2023-11-20 11:05:00,,1900-01-03 00:00:00,0
Pembuatan Game Menggunakan RPG Maker MV,gigs,Web & Pemrograman,Pembuatan Game,li******61,2023-11-20 11:06:00,2023-11-20 11:17:00,,1900-01-03 00:00:00,0
Jasa Pembuatan Website Profesional,gigs,Web & Pemrograman,Pembuatan Website,ro******95,2023-11-20 20:30:00,2023-11-20 20:31:00,,1900-01-03 00:00:00,0
Jasa Desain Logo Profesional Untuk Berbagai Kebutuhan Bisnis,gigs,Desain Grafis & Branding,Desain Logo,ri******10,2023-11-20 20:48:00,2023-11-20 21:02:00,,1900-01-03 00:00:00,0
Penulisan Press Release yang Informatif sesuai kaidah jurnalistik,gigs,Penulisan & Penerjemahan,Siaran Pers,mo******00,2023-11-21 00:54:00,2023-11-21 01:00:00,,1900-01-03 00:00:00,0
UI UX DESAIN APLIKASI MOBILE,gigs,Desain Grafis & Branding,Desain UI/UX,ra******48,2023-11-21 08:24:00,2023-11-21 08:25:00,,1900-01-03 00:00:00,0
UI UX DESAIN APLIKASI MOBILE,gigs,Desain Grafis & Branding,Desain UI/UX,ra******48,2023-11-21 08:24:00,2023-11-21 08:33:00,,1900-01-03 00:00:00,0
UI UX DESAIN APLIKASI MOBILE,gigs,Desain Grafis & Branding,Desain UI/UX,ra******48,2023-11-21 08:24:00,2023-11-21 08:39:00,,1900-01-03 00:00:00,0
UI UX DESAIN APLIKASI MOBILE,gigs,Desain Grafis & Branding,Desain UI/UX,ra******48,2023-11-21 08:24:00,2023-11-21 08:58:00,,1900-01-03 00:00:00,0
(Package - BASIC) Pembuatan Video Profil Perusahaan (3-10 Menit),package,"Video, Fotografi & Audio",Video Shooting,ol******27,2023-11-21 09:20:00,2023-11-21 09:26:00,,1900-01-03 00:00:00,0
Kebutuhan Data Extraction/Data Entry,private,,,sc******24,2023-09-01 15:07:00,2023-11-21 14:28:00,,1900-01-03 00:00:00,0
"(Package - BASIC) Perbaikan Bug (Wordpress, PHP framework CI atau Laravel)",package,Web & Pemrograman,Perbaikan Bug,bu******03,2023-11-22 09:28:00,2023-11-22 09:33:00,,1900-01-03 00:00:00,0
Sribu Business Lead Generation,package,Web & Pemrograman,IT Support,me******80,2023-11-21 10:59:00,2023-11-22 11:22:00,,1900-01-03 00:00:00,0
Sribu Business Lead Genenration,package,Web & Pemrograman,Aplikasi Mobile,me******80,2023-11-21 10:59:00,2023-11-22 13:12:00,,1900-01-03 00:00:00,0
(Package - PREMIUM) Pembuatan 5-15 Video IG Reels/Youtube Shorts/TikTok,package,Pemasaran & Periklanan,Pembuatan Video Reels/TikTok,th******24,2023-11-22 13:27:00,2023-11-22 13:29:00,,1900-01-03 00:00:00,0
(Package - BASIC) Maintenance Website (Perubahan Layout & Update Konten),package,Web & Pemrograman,Maintenance Website,ra******67,2023-11-22 16:03:00,2023-11-22 16:06:00,,1900-01-03 00:00:00,0
Acara keagamaan,contest,Desain Grafis & Branding,Desain Banner/Billboard,fe******52,2023-11-23 10:11:00,2023-11-23 10:39:00,,1900-01-03 00:00:00,0
Desain Logo Profesional UntukMerek Produk dan Bisnis Anda,gigs,Desain Grafis & Branding,Desain Logo,ab**gw,2018-10-24 16:17:00,2023-11-23 11:29:00,,1900-01-03 00:00:00,0
(Package - BASIC) Desain Landing Page 1 Halaman (1-2 Pilihan Desain),package,Desain Grafis & Branding,Desain Landing Page,am******54,2023-11-23 12:41:00,2023-11-23 12:44:00,,1900-01-03 00:00:00,0
Jasa Foto Produk WPC,private,,,bh******28,2023-11-23 13:14:00,2023-11-23 13:22:00,,1900-01-03 00:00:00,0
"DESAIN POSTER - BALIHO CALEG ""SATU HARI JADI""",gigs,Desain Grafis & Branding,Desain Banner/Billboard,ch******14,2023-11-23 14:02:00,2023-11-23 14:04:00,,1900-01-03 00:00:00,0
(Package - BASIC) Desain & Posting IG & FB Feed/Stories (20-25 Desain),package,Pemasaran & Periklanan,Social Media Marketing,pt*****02,2021-04-16 17:05:00,2023-11-23 14:44:00,,1900-01-03 00:00:00,0
"Desain Marketing Tools (Flyer, Brosur, Banner, dll) Untuk Usaha",gigs,Desain Grafis & Branding,Desain Brosur/Flyer,ch******14,2023-11-23 14:02:00,2023-11-23 15:22:00,,1900-01-03 00:00:00,0
TRANSLATE PENERJEMAHAN IND-ENG & ENG-IND (SELESAI 1 HARI),gigs,Penulisan & Penerjemahan,Penerjemah/Translate Bahasa Inggris,Zh******34,2023-11-18 09:37:00,2023-11-23 19:10:00,,1900-01-03 00:00:00,0
Pembuatan website profesional,gigs,Web & Pemrograman,Pembuatan Website,rd******00,2023-11-23 20:19:00,2023-11-23 20:21:00,,1900-01-03 00:00:00,0
Kontes Design Logo untuk Cap Engkong Obed,contest,Desain Grafis & Branding,Desain Logo,jo************to,2013-11-04 09:53:00,2023-11-23 21:25:00,,2023-11-23 21:25:00,0
Kontes Desain Logo Tempat Gym,contest,Desain Grafis & Branding,Desain Logo,ma******14,2023-11-21 16:32:00,2023-11-24 14:03:00,,1900-01-03 00:00:00,0
Tiktok Ads Management,gigs,Pemasaran & Periklanan,Iklan Berbayar TikTok,s.******65,2023-11-25 06:55:00,2023-11-25 06:57:00,,1900-01-03 00:00:00,0
Jasa review google maps,gigs,Pemasaran & Periklanan,Review Google Maps,je********li,2020-10-23 14:16:00,2023-11-25 08:50:00,,1900-01-03 00:00:00,0
Jasa Review Aplikasi Playstore,gigs,Pemasaran & Periklanan,Tambah Review,bi******35,2023-11-25 10:32:00,2023-11-25 10:39:00,,1900-01-03 00:00:00,0
Conto Perfectosal,contest,Desain Grafis & Branding,Desain Logo & Stationery,sa******83,2023-11-25 14:45:00,2023-11-25 14:53:00,,1900-01-03 00:00:00,0
(Package - BASIC) Penulisan Artikel/Konten di Web atau Blog 500-1500 Kata (Indonesia),package,Penulisan & Penerjemahan,Artikel & Blog Pos,Iv****fi,2023-11-25 11:12:00,2023-11-25 16:05:00,,1900-01-03 00:00:00,0
Pengetikan untuk Tugas Sekolah/Kuliah,gigs,Penulisan & Penerjemahan,Jasa Pengetikan,pg******30,2023-11-25 17:26:00,2023-11-25 17:29:00,,1900-01-03 00:00:00,0
(Package - BASIC) Edit 15-60 Detik Video (Minimum Order 1 Video),package,"Video, Fotografi & Audio",Edit Video,pr******23,2023-11-26 16:54:00,2023-11-26 16:57:00,,1900-01-03 00:00:00,0
(Package - BASIC) Desain Logo (1-4 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,vi******61,2023-11-24 15:57:00,2023-11-26 17:52:00,,1900-01-03 00:00:00,0
